"""🍎 Red Velvet's Yeri\n- Evil maknae on top\n- She won't let her unnies rest\n- Everyone's favourite little sister https://t.co/RxPYB9vwNw""",""" Red Velvet's Yeri\n- Evil maknae on top\n- She won't let her unnies rest\n- Everyone's favourite little sister https://t.co/RxPYB9vwNw""","{""🍎"": 1}"
"""RT @paulyhorses: This is what BEAUTIFUL looks like!The one and only Gorgeous @goddessbrianna1!💕 https://t.co/yEfU1tYtw6""","""RT @paulyhorses: This is what BEAUTIFUL looks like!The one and only Gorgeous @goddessbrianna1! https://t.co/yEfU1tYtw6""","{""💕"": 1}"
"""Kept saying I would get my boob painted and I never did 😭 https://t.co/1dcRiSO3cP""","""Kept saying I would get my boob painted and I never did  https://t.co/1dcRiSO3cP""","{""😭"": 1}"
"""WONDERFUL!\nTHIS IS SIMPLY LOVELY!\n\nNow I miss kermit the frog!\n🐸 ribbit! Ribbit! https://t.co/pbAsFMqqhD""","""WONDERFUL!\nTHIS IS SIMPLY LOVELY!\n\nNow I miss kermit the frog!\n ribbit! Ribbit! https://t.co/pbAsFMqqhD""","{""🐸"": 1}"
"""THIS NEVER GETS OLD😂😂😂😂😂 https://t.co/PdOSAERTVu""","""THIS NEVER GETS OLD https://t.co/PdOSAERTVu""","{""😂"": 5}"
"""New levels 😩😍 https://t.co/yj1caEj3jD""","""New levels  https://t.co/yj1caEj3jD""","{""😍"": 1, ""😩"": 1}"
"""😂😂😂😂 you big mad https://t.co/PpC1clVhtv""",""" you big mad https://t.co/PpC1clVhtv""","{""😂"": 4}"
"""@hannahmosk Wow what an asshole he is. &gt;.&gt; You don't deserve harassment no matter what.\n\nIf it helps, I reported it. Stay strong. 💙""","""@hannahmosk Wow what an asshole he is. &gt;.&gt; You don't deserve harassment no matter what.\n\nIf it helps, I reported it. Stay strong. ""","{""💙"": 1}"
"""🙌 YASSS It's time for a great show iamKaylanicole:Come chat for a qui\nhttps://t.co/YjVL9CkrXF https://t.co/xyssasIuZW""",""" YASSS It's time for a great show iamKaylanicole:Come chat for a qui\nhttps://t.co/YjVL9CkrXF https://t.co/xyssasIuZW""","{""🙌"": 1}"
"""KILL WOODY ALLEN 🗣 https://t.co/rUy9ihhrie""","""KILL WOODY ALLEN  https://t.co/rUy9ihhrie""","{""🗣"": 1}"
"""@lilibernardi16 Thanks babygirl love you♥️""","""@lilibernardi16 Thanks babygirl love you️""","{""♥"": 1}"
"""That and other uses of money 😹""","""That and other uses of money ""","{""😹"": 1}"
"""RT @BlueWingedGirl: @BTS_twt YOU ARE CUTE ANGEL🌸 https://t.co/q6Oyts3q7R""","""RT @BlueWingedGirl: @BTS_twt YOU ARE CUTE ANGEL https://t.co/q6Oyts3q7R""","{""🌸"": 1}"
"""@dezaffiliated Fuckin flawless 😍😍😍""","""@dezaffiliated Fuckin flawless ""","{""😍"": 3}"
"""@snyd_m True 😂""","""@snyd_m True ""","{""😂"": 1}"
"""RT @EIiza_Strope: Obsessed with everything on https://t.co/WYh7ExOYUj😭😍 https://t.co/WBP3uUDAuN""","""RT @EIiza_Strope: Obsessed with everything on https://t.co/WYh7ExOYUj https://t.co/WBP3uUDAuN""","{""😍"": 1, ""😭"": 1}"
"""RT @Artiolaheta: I suck at captions I’m not sure if you can tell by now 🤷🏻‍♀️ https://t.co/NW1tuWC8se""","""RT @Artiolaheta: I suck at captions I’m not sure if you can tell by now  https://t.co/NW1tuWC8se""","{""🤷🏻‍♀️"": 1}"
"""RT @SexualGif: i would literally fill up that whole book with my tears 😭 https://t.co/zsvuwz9ONj""","""RT @SexualGif: i would literally fill up that whole book with my tears  https://t.co/zsvuwz9ONj""","{""😭"": 1}"
"""RT @KaceePlayaa: when you miss a  FaceTime then call them RIGHT BAC .. but they don’t answer! 🙄 https://t.co/Nc4OLLIDcm""","""RT @KaceePlayaa: when you miss a  FaceTime then call them RIGHT BAC .. but they don’t answer!  https://t.co/Nc4OLLIDcm""","{""🙄"": 1}"
"""@HaydenTilton That's OK. 2018 👍""","""@HaydenTilton That's OK. 2018 ""","{""👍"": 1}"
"""Fuck pride bitch if I miss you Ima let you know 🗣‼️ https://t.co/LbzvoJLOBj""","""Fuck pride bitch if I miss you Ima let you know ️ https://t.co/LbzvoJLOBj""","{""‼"": 1, ""🗣"": 1}"
"""RT @janinekwon_: Right after attacking us like this, he gives a cute V sign HOW COULD YOU, KIM JR!!! 😭😭💘💘💘💘 https://t.co/xcXSgg9hLm""","""RT @janinekwon_: Right after attacking us like this, he gives a cute V sign HOW COULD YOU, KIM JR!!!  https://t.co/xcXSgg9hLm""","{""💘"": 4, ""😭"": 2}"
"""RT @Leah__Parker: IF MY MANS GETS ME THESE I WOULD NEVER TAKE IT OFF!!😍😩\n\n*drops hint* https://t.co/ljiBl0Eyn6 https://t.co/gpaF1hauKT""","""RT @Leah__Parker: IF MY MANS GETS ME THESE I WOULD NEVER TAKE IT OFF!!\n\n*drops hint* https://t.co/ljiBl0Eyn6 https://t.co/gpaF1hauKT""","{""😍"": 1, ""😩"": 1}"
"""@Chelese_n @peacht_ @cihannafenty Ceyoncè 👸🏽 (my bestie) 💕\nFashion Design Major 👸🏽\nAlways Dressing ❤️\nSweetest girl ever😛 https://t.co/E1c1S0nrZG""","""@Chelese_n @peacht_ @cihannafenty Ceyoncè  (my bestie) \nFashion Design Major \nAlways Dressing ️\nSweetest girl ever https://t.co/E1c1S0nrZG""","{""❤"": 1, ""💕"": 1, ""😛"": 1, ""👸🏽"": 2}"
"""RT @AngeliccVirgo: Bitches will act like they yo friend just to be nosy &amp; try to keep up with what you doing 🤦🏽‍♀️🐍.""","""RT @AngeliccVirgo: Bitches will act like they yo friend just to be nosy &amp; try to keep up with what you doing .""","{""🐍"": 1, ""🤦🏽‍♀️"": 1}"
"""This #dawg is #Boss 💯 he's a resident personality at #EsstudioGalleria he's the bestfriend of the head stylist and #founder #AleksAbadia https://t.co/qg0sRxMnHz""","""This #dawg is #Boss  he's a resident personality at #EsstudioGalleria he's the bestfriend of the head stylist and #founder #AleksAbadia https://t.co/qg0sRxMnHz""","{""💯"": 1}"
"""📷 met-medieval-art: Small Buckle, Medieval ArtMedium: Copper alloy, iron tongue Gift of J. Pierpont... https://t.co/WqtZic0cXc""",""" met-medieval-art: Small Buckle, Medieval ArtMedium: Copper alloy, iron tongue Gift of J. Pierpont... https://t.co/WqtZic0cXc""","{""📷"": 1}"
"""This 💯💯💯💯 https://t.co/q1uY0138tt""","""This  https://t.co/q1uY0138tt""","{""💯"": 4}"
"""RT @renata_tovar: Whatever happens, happens don’t stress. 😁""","""RT @renata_tovar: Whatever happens, happens don’t stress. ""","{""😁"": 1}"
"""RT @WORLDSTAR: Breaking news 🚨😂 https://t.co/IPUINDTa6e""","""RT @WORLDSTAR: Breaking news  https://t.co/IPUINDTa6e""","{""😂"": 1, ""🚨"": 1}"
"""RT @john: Brazil 🇧🇷 https://t.co/KwGOVmq6s7""","""RT @john: Brazil  https://t.co/KwGOVmq6s7""","{""🇧🇷"": 1}"
"""@maaack14 shoot, bring me some 🤤""","""@maaack14 shoot, bring me some ""","{""🤤"": 1}"
"""RT @davionreid1: Wanna Start a groupchat with some beautiful girls 😍 who wanna join""","""RT @davionreid1: Wanna Start a groupchat with some beautiful girls  who wanna join""","{""😍"": 1}"
"""RT @MalecSquadIT: I miss #Shumdario moments, can we have a takeover w the 2 of them together?🙏\n @ShadowhuntersTV \n-Lidia\n\r#Malec… ""","""RT @MalecSquadIT: I miss #Shumdario moments, can we have a takeover w the 2 of them together?\n @ShadowhuntersTV \n-Lidia\n\r#Malec… ""","{""🙏"": 1}"
"""📷 a-fragile-sort-of-anarchy: gottagofaster: a-fragile-sort-of-anarchy: @gottagofaster You’re a good... https://t.co/1nxzQ183zg""",""" a-fragile-sort-of-anarchy: gottagofaster: a-fragile-sort-of-anarchy: @gottagofaster You’re a good... https://t.co/1nxzQ183zg""","{""📷"": 1}"
"""RT @DatPiff: #Eminem just spazzed on #Trump for 5 Minutes 🔥💯\n\nhttps://t.co/JGQWuuB7KD""","""RT @DatPiff: #Eminem just spazzed on #Trump for 5 Minutes \n\nhttps://t.co/JGQWuuB7KD""","{""💯"": 1, ""🔥"": 1}"
"""I can’t sleep 😩😫""","""I can’t sleep ""","{""😩"": 1, ""😫"": 1}"
"""@ZAbbasOfficial attend the call 🤗🤗🤗 https://t.co/rRzfz1swFk""","""@ZAbbasOfficial attend the call  https://t.co/rRzfz1swFk""","{""🤗"": 3}"
"""RT @FinesseBest: Just read everything😂 open every quote tweet😭 i stg you will be dying 😂😂😂 https://t.co/n85nbzreLb""","""RT @FinesseBest: Just read everything open every quote tweet i stg you will be dying  https://t.co/n85nbzreLb""","{""😂"": 4, ""😭"": 1}"
"""RT @AlexShibutani: Happy Birthday, Lily! ❤️ https://t.co/q3Z0xvWErc""","""RT @AlexShibutani: Happy Birthday, Lily! ️ https://t.co/q3Z0xvWErc""","{""❤"": 1}"
"""RT @TomHall: Everyone Needs a #Hug 🐘\n\nEspecially on a LONG #Monday!\n\n🐘🐘🐘🐘🐘🐘🐘🐘🐘🐘🐘\n\n#MondayMotivation #Elephant #Baby #Cool #LHHH https://t.c…""","""RT @TomHall: Everyone Needs a #Hug \n\nEspecially on a LONG #Monday!\n\n\n\n#MondayMotivation #Elephant #Baby #Cool #LHHH https://t.c…""","{""🐘"": 12}"
"""RT @jnsanchez: The full Eminem #HipHopAwards freestyle completely annihilating Donald Trump is nothing but 🔥🔥🔥 https://t.co/nYMaGpHkZk""","""RT @jnsanchez: The full Eminem #HipHopAwards freestyle completely annihilating Donald Trump is nothing but  https://t.co/nYMaGpHkZk""","{""🔥"": 3}"
"""RT @__maddyrose: help me DRAIN this piggie 🤑🤑😈 3/3/3$ 30 minutes!! unlimited comments. \n#paypig #findom #walletrinse #rtgame… ""","""RT @__maddyrose: help me DRAIN this piggie  3/3/3$ 30 minutes!! unlimited comments. \n#paypig #findom #walletrinse #rtgame… ""","{""😈"": 1, ""🤑"": 2}"
"""RT @veronicamerrell: Ugh sorry guys couldn't broadcast today 😞 I feel really bad. Had a lot things to do 😞""","""RT @veronicamerrell: Ugh sorry guys couldn't broadcast today  I feel really bad. Had a lot things to do ""","{""😞"": 2}"
"""RT @JINSpoonful: Want to squeeze his fluffy cheeks till the end of the world 🌎🔥🔥🔥🔥🔥✨✨✨✨✨😉\n🤔👐👐👐👐👐👐👐\n#진 #JIN #방탄소년단 @BTS_twt https://t.co/sxT…""","""RT @JINSpoonful: Want to squeeze his fluffy cheeks till the end of the world \n\n#진 #JIN #방탄소년단 @BTS_twt https://t.co/sxT…""","{""✨"": 5, ""🌎"": 1, ""👐"": 7, ""🔥"": 5, ""😉"": 1, ""🤔"": 1}"
"""RT @HBCU_Roundtable: Just hit play lmfao , This is straight facts 😂😂 https://t.co/G0iWvgjU7N""","""RT @HBCU_Roundtable: Just hit play lmfao , This is straight facts  https://t.co/G0iWvgjU7N""","{""😂"": 2}"
"""Like and RT if you will be in attendance for 4:44 @S_C_  🎶🔥 https://t.co/2uejjX9c9h""","""Like and RT if you will be in attendance for 4:44 @S_C_   https://t.co/2uejjX9c9h""","{""🎶"": 1, ""🔥"": 1}"
"""#dating in #miami #sucks #english #quiz  CLICK HERE ➡ https://t.co/qD9dP7Orc2""","""#dating in #miami #sucks #english #quiz  CLICK HERE  https://t.co/qD9dP7Orc2""","{""➡"": 1}"
"""Um yes to the stubble 😍 https://t.co/o9AsxkN6Zf""","""Um yes to the stubble  https://t.co/o9AsxkN6Zf""","{""😍"": 1}"
"""That 350z wtfff😍 https://t.co/nqbJyBKWh3""","""That 350z wtfff https://t.co/nqbJyBKWh3""","{""😍"": 1}"
"""RT @RealRoseTaylor: Give me a freaking break 🙄\n\n👉🏻Playing for the NFL is a J-O-B👈🏻\n\n🤷🏻‍♀️.. psst he gets to tell them what to do\nhttps://t.…""","""RT @RealRoseTaylor: Give me a freaking break \n\nPlaying for the NFL is a J-O-B\n\n.. psst he gets to tell them what to do\nhttps://t.…""","{""🙄"": 1, ""👈🏻"": 1, ""👉🏻"": 1, ""🤷🏻‍♀️"": 1}"
"""RT @shellywelly53: PSA ; im single and i don't talk to anybody 😊""","""RT @shellywelly53: PSA ; im single and i don't talk to anybody ""","{""😊"": 1}"
"""Practical Research 💔💔""","""Practical Research ""","{""💔"": 2}"
"""RT @TheMedicalVids: That is how medical students should make their breakfast..😀😀 https://t.co/8vkH0Qe9Vh""","""RT @TheMedicalVids: That is how medical students should make their breakfast.. https://t.co/8vkH0Qe9Vh""","{""😀"": 2}"
"""RT @Tre3yo: Are you someone worth getting to know? Or you just someone to look at? 🤔🤔🤔""","""RT @Tre3yo: Are you someone worth getting to know? Or you just someone to look at? ""","{""🤔"": 3}"
"""RT @BasebaIlKing: Retweet this if you never counted the Yankees out 😳😳""","""RT @BasebaIlKing: Retweet this if you never counted the Yankees out ""","{""😳"": 2}"
"""@bri_lynn_12 @tayymmiller 🤦‍♂️ I just left like 2 hours too""","""@bri_lynn_12 @tayymmiller  I just left like 2 hours too""","{""🤦‍♂️"": 1}"
"""@Swaggyy__jay Go do your homework 😂😂""","""@Swaggyy__jay Go do your homework ""","{""😂"": 2}"
"""RT @NBA: Caruso’s floater game 💯💯 #NBAPreseason https://t.co/72BD72wFAs""","""RT @NBA: Caruso’s floater game  #NBAPreseason https://t.co/72BD72wFAs""","{""💯"": 2}"
"""RT @kaefasho: I been watching dis over and over 😂😂 https://t.co/cEO63iTLJ6""","""RT @kaefasho: I been watching dis over and over  https://t.co/cEO63iTLJ6""","{""😂"": 2}"
"""all boujee bihs i aint fuken wit no rachets😊😊😊✌🏾😂""","""all boujee bihs i aint fuken wit no rachets""","{""😂"": 1, ""😊"": 3, ""✌🏾"": 1}"
"""RT @GamdomOfficial: 🎁 DAILY Giveaway 🎁\n\n🗡️FT Huntsman Knife | Damascus Steal  🗡️\n\n✅ Retweet\n✅ Follow us\n✅ Reply with your tradelink… ""","""RT @GamdomOfficial:  DAILY Giveaway \n\n️FT Huntsman Knife | Damascus Steal  ️\n\n Retweet\n Follow us\n Reply with your tradelink… ""","{""✅"": 3, ""🎁"": 2, ""🗡"": 2}"
"""RT @_SeeingAllPros_: QUOTE OF THE DAY‼️🗣🗣🗣🗣 https://t.co/1wnCL0lyze""","""RT @_SeeingAllPros_: QUOTE OF THE DAY️ https://t.co/1wnCL0lyze""","{""‼"": 1, ""🗣"": 4}"
"""3 months of no school please? 🙃""","""3 months of no school please? ""","{""🙃"": 1}"
"""Zager &amp; Evans - In The Year 2525 https://t.co/uBYf3rl5a8 via @YouTube  A Science Fiction Song. I ❤️ed it as a 10-year-old. 10,000 Years?""","""Zager &amp; Evans - In The Year 2525 https://t.co/uBYf3rl5a8 via @YouTube  A Science Fiction Song. I ️ed it as a 10-year-old. 10,000 Years?""","{""❤"": 1}"
"""we still together &amp;&amp; they hate that😏""","""we still together &amp;&amp; they hate that""","{""😏"": 1}"
"""RT @uhs_seniors: You can start Pre-ordering SENIOR WALK SHIRTS tomorrow for $15! During both lunches or in room C128🤘🏼 (Shirts will… ""","""RT @uhs_seniors: You can start Pre-ordering SENIOR WALK SHIRTS tomorrow for $15! During both lunches or in room C128 (Shirts will… ""","{""🤘🏼"": 1}"
"""@sawasdee_shop It so sad 😢😢""","""@sawasdee_shop It so sad ""","{""😢"": 2}"
"""RT @QveenSawse: Make your life spectacular 💙 https://t.co/z9bEFiXcHb""","""RT @QveenSawse: Make your life spectacular  https://t.co/z9bEFiXcHb""","{""💙"": 1}"
"""@joleeelaine yess idk what we gone do with her😂""","""@joleeelaine yess idk what we gone do with her""","{""😂"": 1}"
"""@seojiahns yesss 😭💙 AND UR BACK""","""@seojiahns yesss  AND UR BACK""","{""💙"": 1, ""😭"": 1}"
"""RT @decorartehogar: 👀\n👅 If you want followers\n\n➊ Retweet &amp; like this✔\n➋ Follow all who RT &amp; like✔\n➌ Followback everyone✔\n\nTurn my notificat…""","""RT @decorartehogar: \n If you want followers\n\n➊ Retweet &amp; like this\n➋ Follow all who RT &amp; like\n➌ Followback everyone\n\nTurn my notificat…""","{""✔"": 3, ""👀"": 1, ""👅"": 1}"
"""It’s like I can feel my breakthrough coming 🙏🏾""","""It’s like I can feel my breakthrough coming ""","{""🙏🏾"": 1}"
"""RT @raskalite: Me alone sit in cabs and plan a full escape ? 🙃""","""RT @raskalite: Me alone sit in cabs and plan a full escape ? ""","{""🙃"": 1}"
"""RT @harriel_mister: God is good all the time 💯🙏🏾""","""RT @harriel_mister: God is good all the time ""","{""💯"": 1, ""🙏🏾"": 1}"
"""RT @Stephan93120277: @MagdaLuka2 @RileyChi2 @RepYvetteClarke No words! Just total and utter heartbreak💔 Please Find it in your heart ple… ""","""RT @Stephan93120277: @MagdaLuka2 @RileyChi2 @RepYvetteClarke No words! Just total and utter heartbreak Please Find it in your heart ple… ""","{""💔"": 1}"
"""RT @MeliaBilkiss: You know it’s gonna be a rough day when you accidentally put creamer in your cereal 🙃""","""RT @MeliaBilkiss: You know it’s gonna be a rough day when you accidentally put creamer in your cereal ""","{""🙃"": 1}"
"""@ProjectBuddy Also I don't actually mind being in a group of people as long as I don't necessarily have to be part of the conversation. I like to observe😊""","""@ProjectBuddy Also I don't actually mind being in a group of people as long as I don't necessarily have to be part of the conversation. I like to observe""","{""😊"": 1}"
"""it looks so real 💯 https://t.co/OALQ0vFdyO""","""it looks so real  https://t.co/OALQ0vFdyO""","{""💯"": 1}"
"""RT @astrosologic: ✨🍒SIGNS AS MOTELBUNNY ART✨🍒\n\nLeo: https://t.co/UwittQWawk""","""RT @astrosologic: SIGNS AS MOTELBUNNY ART\n\nLeo: https://t.co/UwittQWawk""","{""✨"": 2, ""🍒"": 2}"
"""RT @JoeyGraceffa: 🔥 DO NOT DEEP-FRY STRESS TOYS! 🔥 https://t.co/Hzq9k22ILu https://t.co/sroUOjvybr""","""RT @JoeyGraceffa:  DO NOT DEEP-FRY STRESS TOYS!  https://t.co/Hzq9k22ILu https://t.co/sroUOjvybr""","{""🔥"": 2}"
"""RT @ARMYPeru1: Felices de ser de #PERU\nPeru loves BTS 💕💕\n#VAMOSPERU\n#ARMYPERU https://t.co/IGyj3MHNzn""","""RT @ARMYPeru1: Felices de ser de #PERU\nPeru loves BTS \n#VAMOSPERU\n#ARMYPERU https://t.co/IGyj3MHNzn""","{""💕"": 2}"
"""RT @natekgarner: I want to do a meet up &amp; meet you... but where &amp; when? 😅 https://t.co/yCTnNcrgbU""","""RT @natekgarner: I want to do a meet up &amp; meet you... but where &amp; when?  https://t.co/yCTnNcrgbU""","{""😅"": 1}"
"""#NBA 🏀 Sources: Jordan Brand ending Carmelo Anthony's signature sneaker line https://t.co/tvKMWm3yv5   → via https://t.co/0I4IIflkwI  √ https://t.co/CsyGwlpxuW""","""#NBA  Sources: Jordan Brand ending Carmelo Anthony's signature sneaker line https://t.co/tvKMWm3yv5   → via https://t.co/0I4IIflkwI  √ https://t.co/CsyGwlpxuW""","{""🏀"": 1}"
"""@futureislands From Dundee in Scotland to Brooklyn in New York, for a slice of Baltimore. See you in  2018, if I can't sneak Amsterdam in ❌ https://t.co/CEXhEtwlab""","""@futureislands From Dundee in Scotland to Brooklyn in New York, for a slice of Baltimore. See you in  2018, if I can't sneak Amsterdam in  https://t.co/CEXhEtwlab""","{""❌"": 1}"
